2024-03-19 21:10:10,581 INFO    StreamThr :466066 [internal.py:wandb_internal():86] W&B internal server running at pid: 466066, started at: 2024-03-19 21:10:10.581679
2024-03-19 21:10:19,282 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:19,282 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 4
2024-03-19 21:10:19,282 INFO    SenderThread:466066 [sender.py:transition_state():617] send defer: 5
2024-03-19 21:10:19,282 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: defer
2024-03-19 21:10:19,282 INFO    HandlerThread:466066 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-19 21:10:19,282 DEBUG   SenderThread:466066 [sender.py:send():382] send: summary
2024-03-19 21:10:19,283 INFO    SenderThread:466066 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-19 21:10:19,283 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:19,283 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 5
2024-03-19 21:10:19,283 INFO    SenderThread:466066 [sender.py:transition_state():617] send defer: 6
2024-03-19 21:10:19,283 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: defer
2024-03-19 21:10:19,283 INFO    HandlerThread:466066 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-19 21:10:19,283 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:19,283 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-19 21:10:19,286 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 21:10:19,448 INFO    SenderThread:466066 [sender.py:transition_state():617] send defer: 7
2024-03-19 21:10:19,448 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: defer
2024-03-19 21:10:19,448 INFO    HandlerThread:466066 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-19 21:10:19,449 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:19,449 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-19 21:10:19,868 INFO    Thread-12 :466066 [dir_watcher.py:_on_file_modified():288] file/dir modified: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/output.log
2024-03-19 21:10:19,868 INFO    Thread-12 :466066 [dir_watcher.py:_on_file_modified():288] file/dir modified: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/config.yaml
2024-03-19 21:10:19,868 INFO    Thread-12 :466066 [dir_watcher.py:_on_file_created():271] file/dir created: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/wandb-summary.json
2024-03-19 21:10:20,187 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-19 21:10:21,589 INFO    SenderThread:466066 [sender.py:transition_state():617] send defer: 8
2024-03-19 21:10:21,589 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: poll_exit
2024-03-19 21:10:21,589 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: defer
2024-03-19 21:10:21,589 INFO    HandlerThread:466066 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-19 21:10:21,590 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:21,590 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-19 21:10:21,590 INFO    SenderThread:466066 [job_builder.py:build():296] Attempting to build job artifact
2024-03-19 21:10:21,590 INFO    SenderThread:466066 [job_builder.py:_get_source_type():426] is repo sourced job
2024-03-19 21:10:21,605 INFO    SenderThread:466066 [job_builder.py:build():402] adding wandb-job metadata file
2024-03-19 21:10:21,608 INFO    SenderThread:466066 [sender.py:transition_state():617] send defer: 9
2024-03-19 21:10:21,608 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: defer
2024-03-19 21:10:21,609 INFO    HandlerThread:466066 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-19 21:10:21,609 DEBUG   SenderThread:466066 [sender.py:send():382] send: artifact
2024-03-19 21:10:21,869 INFO    Thread-12 :466066 [dir_watcher.py:_on_file_modified():288] file/dir modified: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/output.log
2024-03-19 21:10:22,104 INFO    wandb-upload_1:466066 [upload_job.py:push():86] Skipped uploading /home/dwang/.local/share/wandb/artifacts/staging/tmp67vsa71t
2024-03-19 21:10:22,187 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-19 21:10:22,352 INFO    wandb-upload_0:466066 [upload_job.py:push():89] Uploaded file /home/dwang/.local/share/wandb/artifacts/staging/tmp1nzzcirq
2024-03-19 21:10:23,050 INFO    SenderThread:466066 [sender.py:send_artifact():1494] sent artifact job-https___github.com_CatchOnAI_OOTDiffusion.git_controlnet_train_controlnet.py - {'id': 'QXJ0aWZhY3Q6NzYzNjE2MTQx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MDYxNzk3MA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzYzNjA3MTQ0', 'versionIndex': 0}}}
2024-03-19 21:10:23,050 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:23,050 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-19 21:10:23,050 INFO    SenderThread:466066 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-19 21:10:23,869 INFO    SenderThread:466066 [dir_watcher.py:finish():388] scan: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files
2024-03-19 21:10:23,869 INFO    SenderThread:466066 [dir_watcher.py:finish():402] scan save: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/wandb-summary.json wandb-summary.json
2024-03-19 21:10:23,869 INFO    SenderThread:466066 [dir_watcher.py:finish():402] scan save: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/requirements.txt requirements.txt
2024-03-19 21:10:23,869 INFO    SenderThread:466066 [dir_watcher.py:finish():402] scan save: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/output.log output.log
2024-03-19 21:10:23,870 INFO    SenderThread:466066 [dir_watcher.py:finish():402] scan save: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/conda-environment.yaml conda-environment.yaml
2024-03-19 21:10:23,870 INFO    SenderThread:466066 [dir_watcher.py:finish():402] scan save: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/config.yaml config.yaml
2024-03-19 21:10:23,870 INFO    SenderThread:466066 [dir_watcher.py:finish():402] scan save: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/wandb-metadata.json wandb-metadata.json
2024-03-19 21:10:23,871 INFO    SenderThread:466066 [sender.py:transition_state():617] send defer: 10
2024-03-19 21:10:23,874 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: poll_exit
2024-03-19 21:10:23,874 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: defer
2024-03-19 21:10:23,875 INFO    HandlerThread:466066 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-19 21:10:23,875 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:23,875 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-19 21:10:23,875 INFO    SenderThread:466066 [file_pusher.py:finish():172] shutting down file pusher
2024-03-19 21:10:24,128 INFO    wandb-upload_2:466066 [upload_job.py:push():131] Uploaded file /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/wandb-summary.json
2024-03-19 21:10:24,179 INFO    wandb-upload_1:466066 [upload_job.py:push():131] Uploaded file /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/requirements.txt
2024-03-19 21:10:24,181 INFO    wandb-upload_3:466066 [upload_job.py:push():131] Uploaded file /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/output.log
2024-03-19 21:10:24,188 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-19 21:10:24,188 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: poll_exit
2024-03-19 21:10:24,196 INFO    wandb-upload_4:466066 [upload_job.py:push():131] Uploaded file /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/conda-environment.yaml
2024-03-19 21:10:24,245 INFO    wandb-upload_0:466066 [upload_job.py:push():131] Uploaded file /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/files/config.yaml
2024-03-19 21:10:24,445 INFO    Thread-11 (_thread_body):466066 [sender.py:transition_state():617] send defer: 11
2024-03-19 21:10:24,445 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: defer
2024-03-19 21:10:24,445 INFO    HandlerThread:466066 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-19 21:10:24,446 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:24,446 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 11
2024-03-19 21:10:24,446 INFO    SenderThread:466066 [file_pusher.py:join():178] waiting for file pusher
2024-03-19 21:10:24,446 INFO    SenderThread:466066 [sender.py:transition_state():617] send defer: 12
2024-03-19 21:10:24,446 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: defer
2024-03-19 21:10:24,446 INFO    HandlerThread:466066 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-19 21:10:24,446 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:24,446 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 12
2024-03-19 21:10:24,446 INFO    SenderThread:466066 [file_stream.py:finish():595] file stream finish called
2024-03-19 21:10:24,541 INFO    SenderThread:466066 [file_stream.py:finish():599] file stream finish is done
2024-03-19 21:10:24,541 INFO    SenderThread:466066 [sender.py:transition_state():617] send defer: 13
2024-03-19 21:10:24,541 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: defer
2024-03-19 21:10:24,541 INFO    HandlerThread:466066 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-19 21:10:24,541 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:24,541 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 13
2024-03-19 21:10:24,541 INFO    SenderThread:466066 [sender.py:transition_state():617] send defer: 14
2024-03-19 21:10:24,542 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: defer
2024-03-19 21:10:24,542 INFO    HandlerThread:466066 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-19 21:10:24,542 DEBUG   SenderThread:466066 [sender.py:send():382] send: final
2024-03-19 21:10:24,542 DEBUG   SenderThread:466066 [sender.py:send():382] send: footer
2024-03-19 21:10:24,542 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: defer
2024-03-19 21:10:24,542 INFO    SenderThread:466066 [sender.py:send_request_defer():613] handle sender defer: 14
2024-03-19 21:10:24,542 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-19 21:10:24,543 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: poll_exit
2024-03-19 21:10:24,543 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-19 21:10:24,543 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: server_info
2024-03-19 21:10:24,543 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: get_summary
2024-03-19 21:10:24,543 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: poll_exit
2024-03-19 21:10:24,543 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-19 21:10:24,544 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: server_info
2024-03-19 21:10:24,545 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-19 21:10:24,546 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: job_info
2024-03-19 21:10:24,628 DEBUG   SenderThread:466066 [sender.py:send_request():409] send_request: job_info
2024-03-19 21:10:24,628 INFO    MainThread:466066 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-03-19 21:10:24,628 INFO    MainThread:466066 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-03-19 21:10:24,628 INFO    MainThread:466066 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-03-19 21:10:24,629 DEBUG   HandlerThread:466066 [handler.py:handle_request():146] handle_request: shutdown
2024-03-19 21:10:24,629 INFO    HandlerThread:466066 [handler.py:finish():869] shutting down handler
2024-03-19 21:10:25,546 INFO    WriterThread:466066 [datastore.py:close():296] close: /opt/disk1/dwang/sci/DVTON/OOTDiffusion/wandb/run-20240319_211010-w5y5dkgo/run-w5y5dkgo.wandb
2024-03-19 21:10:25,628 INFO    SenderThread:466066 [sender.py:finish():1572] shutting down sender
2024-03-19 21:10:25,628 INFO    SenderThread:466066 [file_pusher.py:finish():172] shutting down file pusher
2024-03-19 21:10:25,628 INFO    SenderThread:466066 [file_pusher.py:join():178] waiting for file pusher
